,Content id,User id,Reaction types,Date,Content Type,Content Category,Reaction type
18892,ef802d01-6269-4d21-9159-f1386c75e789,2a41e628-4cc5-4765-af2e-8b3dec750c0b,interested,09/03/2021,photo,technology,positive
18893,ef802d01-6269-4d21-9159-f1386c75e789,30be2156-59d1-451e-beea-1a3690200a2b,disgust,25/08/2020,photo,technology,negative
18894,ef802d01-6269-4d21-9159-f1386c75e789,9ed68c70-13fd-4346-808f-2665943c46d6,like,13/04/2021,photo,technology,positive
18895,ef802d01-6269-4d21-9159-f1386c75e789,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,23/10/2020,photo,technology,negative
18896,ef802d01-6269-4d21-9159-f1386c75e789,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,peeking,26/10/2020,photo,technology,neutral
18897,ef802d01-6269-4d21-9159-f1386c75e789,2019ba88-1967-43e6-9710-b17ade18afb3,dislike,14/10/2020,photo,technology,negative
18898,ef802d01-6269-4d21-9159-f1386c75e789,104c4dcb-70d5-4d87-b5b5-8b67205891fe,peeking,09/03/2021,photo,technology,neutral
18899,ef802d01-6269-4d21-9159-f1386c75e789,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,indifferent,16/06/2021,photo,technology,neutral
18900,ef802d01-6269-4d21-9159-f1386c75e789,,intrigued,21/01/2021,photo,technology,positive
18901,ef802d01-6269-4d21-9159-f1386c75e789,0f21b6d6-7be6-484c-9698-d851ad7d43c5,love,10/11/2020,photo,technology,positive
18903,ee18c383-1e7a-4507-9e78-1061da09143a,084eb113-0d87-4ae5-891b-2ec7f1e194a8,want,08/12/2020,audio,education,positive
18904,ee18c383-1e7a-4507-9e78-1061da09143a,bf721d00-4fa1-44b1-834f-4730cd51aefa,want,03/03/2021,audio,education,positive
18905,ee18c383-1e7a-4507-9e78-1061da09143a,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,want,25/07/2020,audio,education,positive
18906,ee18c383-1e7a-4507-9e78-1061da09143a,3ae50cc3-39cc-440a-8e31-3215011f2762,want,02/08/2020,audio,education,positive
18907,ee18c383-1e7a-4507-9e78-1061da09143a,8d3661fd-d953-4c1b-857d-82b3e34f569e,peeking,15/11/2020,audio,education,neutral
18908,ee18c383-1e7a-4507-9e78-1061da09143a,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,super love,06/01/2021,audio,education,positive
18909,ee18c383-1e7a-4507-9e78-1061da09143a,334e2fe8-6f2c-424c-8ed5-12c99f048722,scared,31/08/2020,audio,education,negative
18910,ee18c383-1e7a-4507-9e78-1061da09143a,2ab641a8-6ad4-4d1a-8511-d87ff5346773,love,05/03/2021,audio,education,positive
18911,ee18c383-1e7a-4507-9e78-1061da09143a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,interested,19/08/2020,audio,education,positive
18912,ee18c383-1e7a-4507-9e78-1061da09143a,,disgust,26/08/2020,audio,education,negative
18913,ee18c383-1e7a-4507-9e78-1061da09143a,6e9c7f30-264a-4aa0-b3ac-36e852d10906,disgust,02/11/2020,audio,education,negative
18914,ee18c383-1e7a-4507-9e78-1061da09143a,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,super love,18/06/2021,audio,education,positive
18915,ee18c383-1e7a-4507-9e78-1061da09143a,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,peeking,10/03/2021,audio,education,neutral
18916,ee18c383-1e7a-4507-9e78-1061da09143a,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,like,10/05/2021,audio,education,positive
18917,ee18c383-1e7a-4507-9e78-1061da09143a,b3e73328-3638-4913-b7ae-3a6a64c1cd62,dislike,16/06/2021,audio,education,negative
18918,ee18c383-1e7a-4507-9e78-1061da09143a,8f3d5674-544d-4f70-b4c1-7b9d93371855,like,27/10/2020,audio,education,positive
18919,ee18c383-1e7a-4507-9e78-1061da09143a,13f0db8a-152a-496f-a6e8-1ed6a90b8788,like,19/01/2021,audio,education,positive
18920,ee18c383-1e7a-4507-9e78-1061da09143a,e8493c32-7f6f-4e57-a691-cf0df6f015c9,super love,10/05/2021,audio,education,positive
18921,ee18c383-1e7a-4507-9e78-1061da09143a,1d8dfb6a-330c-4eb9-a603-364f207c6e57,dislike,09/07/2020,audio,education,negative
18922,ee18c383-1e7a-4507-9e78-1061da09143a,,love,23/10/2020,audio,education,positive
18923,ee18c383-1e7a-4507-9e78-1061da09143a,da97952a-2eba-46c4-a19e-3df3c40a1524,like,24/09/2020,audio,education,positive
18924,ee18c383-1e7a-4507-9e78-1061da09143a,0ce03276-e538-4c96-bcae-9844fb0628ac,dislike,15/01/2021,audio,education,negative
18925,ee18c383-1e7a-4507-9e78-1061da09143a,41cd692a-be3c-4acd-a2c8-184586bdc180,adore,10/06/2021,audio,education,positive
18926,ee18c383-1e7a-4507-9e78-1061da09143a,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,heart,29/01/2021,audio,education,positive
18927,ee18c383-1e7a-4507-9e78-1061da09143a,a6f003be-b0fd-4100-b4cc-f568a21b9745,scared,13/04/2021,audio,education,negative
18928,ee18c383-1e7a-4507-9e78-1061da09143a,18c56602-937e-4ff3-bc6c-43f0b14212ca,hate,29/01/2021,audio,education,negative
18929,ee18c383-1e7a-4507-9e78-1061da09143a,a6133f47-5586-434e-8be1-1e7122db1c0e,super love,06/02/2021,audio,education,positive
18930,ee18c383-1e7a-4507-9e78-1061da09143a,78703a69-8edc-458f-b0fc-85d96501dcdc,hate,09/05/2021,audio,education,negative
18931,ee18c383-1e7a-4507-9e78-1061da09143a,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,intrigued,24/10/2020,audio,education,positive
18932,ee18c383-1e7a-4507-9e78-1061da09143a,,intrigued,16/09/2020,audio,education,positive
18933,ee18c383-1e7a-4507-9e78-1061da09143a,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,super love,03/06/2021,audio,education,positive
18935,ee0988ef-8656-4a63-9515-a2533b772636,bbe8f83c-af9c-4dab-b5fa-7925822e450d,indifferent,14/12/2020,video,travel,neutral
18936,ee0988ef-8656-4a63-9515-a2533b772636,600118fa-e6f4-4d74-aeb6-936abbbf38a1,like,25/07/2020,video,travel,positive
18937,ee0988ef-8656-4a63-9515-a2533b772636,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,intrigued,20/12/2020,video,travel,positive
18938,ee0988ef-8656-4a63-9515-a2533b772636,1ff398e4-6b68-451d-9b00-2d2a565ba22a,interested,09/05/2021,video,travel,positive
18939,ee0988ef-8656-4a63-9515-a2533b772636,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,dislike,19/01/2021,video,travel,negative
18940,ee0988ef-8656-4a63-9515-a2533b772636,f86853a2-acda-4319-a50c-03f014248042,indifferent,25/04/2021,video,travel,neutral
18941,ee0988ef-8656-4a63-9515-a2533b772636,6fd58dea-315a-4ab2-8023-424a6ff455cd,dislike,23/07/2020,video,travel,negative
18942,ee0988ef-8656-4a63-9515-a2533b772636,6fd58dea-315a-4ab2-8023-424a6ff455cd,worried,26/11/2020,video,travel,negative
18943,ee0988ef-8656-4a63-9515-a2533b772636,d1a89d23-7d17-4949-9e1a-637317141f3d,disgust,30/03/2021,video,travel,negative
18944,ee0988ef-8656-4a63-9515-a2533b772636,,indifferent,13/06/2021,video,travel,neutral
18945,ee0988ef-8656-4a63-9515-a2533b772636,c834ba1d-8a10-4984-aaf2-7c2eab207076,peeking,20/04/2021,video,travel,neutral
18946,ee0988ef-8656-4a63-9515-a2533b772636,561b08d6-1084-4115-933d-db3e60edfd8b,worried,01/01/2021,video,travel,negative
18947,ee0988ef-8656-4a63-9515-a2533b772636,0f21b6d6-7be6-484c-9698-d851ad7d43c5,intrigued,19/02/2021,video,travel,positive
18948,ee0988ef-8656-4a63-9515-a2533b772636,d6204684-926d-41db-ae9c-a7bf2e76313a,scared,17/03/2021,video,travel,negative
18949,ee0988ef-8656-4a63-9515-a2533b772636,92423e9a-4e8c-49bc-be75-c819912696ce,hate,18/02/2021,video,travel,negative
18950,ee0988ef-8656-4a63-9515-a2533b772636,94bf7864-a52e-405e-a729-9702bf79c234,adore,10/11/2020,video,travel,positive
18952,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,love,21/01/2021,video,soccer,positive
18953,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,9e9cf8e7-6731-47da-bc0f-3a487e835586,scared,15/10/2020,video,soccer,negative
18954,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,ef56931b-540b-4166-9090-73ae48ac8d97,dislike,04/02/2021,video,soccer,negative
18955,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,27/04/2021,video,soccer,negative
18956,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,adore,15/07/2020,video,soccer,positive
18957,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,85503a94-e733-486e-989e-12ff9b59f2d3,scared,25/11/2020,video,soccer,negative
18958,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,374634b7-aead-4f2f-9303-c15f456c4094,cherish,30/10/2020,video,soccer,positive
18960,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,9ed68c70-13fd-4346-808f-2665943c46d6,adore,26/10/2020,audio,dogs,positive
18961,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,69527334-c362-47df-87fc-5e2b5e2605e5,dislike,20/01/2021,audio,dogs,negative
18962,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,77908afa-eff6-49a9-b042-04fff799a0ff,disgust,28/08/2020,audio,dogs,negative
18963,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,heart,04/01/2021,audio,dogs,positive
18964,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2bd9c167-e06c-47c1-a978-3403d6724606,love,12/06/2021,audio,dogs,positive
18965,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,40e643fb-369c-4ecb-beb7-810114f331fa,indifferent,03/10/2020,audio,dogs,neutral
18966,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,f62c96d8-5b1e-45c6-8a65-b36a9387827d,heart,31/01/2021,audio,dogs,positive
18967,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,18421d97-6f86-4d21-a7b1-dcc57dd8be76,want,03/09/2020,audio,dogs,positive
18968,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2aae6657-1214-4119-8cde-6b0dc5cd5529,heart,04/04/2021,audio,dogs,positive
18969,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,indifferent,20/10/2020,audio,dogs,neutral
18970,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,5870e611-6218-48e1-a9a0-ba86fe5598f7,heart,15/04/2021,audio,dogs,positive
18971,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d3aa94aa-3e81-49e4-915a-d269e4f42f29,indifferent,20/07/2020,audio,dogs,neutral
18972,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,b1ceae0c-016d-421f-a6f0-488a7857f9f6,indifferent,11/09/2020,audio,dogs,neutral
18973,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,b6fd2140-f8b9-498a-a07f-0dc9986736c6,like,22/12/2020,audio,dogs,positive
18974,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,33a8d02a-e255-4ffe-9d90-2df8c2914077,heart,30/04/2021,audio,dogs,positive
18975,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,love,06/07/2020,audio,dogs,positive
18976,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,heart,25/12/2020,audio,dogs,positive
18977,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d1a89d23-7d17-4949-9e1a-637317141f3d,cherish,28/07/2020,audio,dogs,positive
18978,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ce7c338c-cad4-408f-895b-510ca73a388b,intrigued,20/10/2020,audio,dogs,positive
18979,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,worried,03/06/2021,audio,dogs,negative
18980,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,85503a94-e733-486e-989e-12ff9b59f2d3,interested,17/05/2021,audio,dogs,positive
18981,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,interested,18/05/2021,audio,dogs,positive
18982,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ffdb3615-516c-422f-aa24-a137e3027d3a,hate,25/11/2020,audio,dogs,negative
18983,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2ab641a8-6ad4-4d1a-8511-d87ff5346773,dislike,30/12/2020,audio,dogs,negative
18984,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,5a1ab9a3-1983-4021-9557-d3700a276746,disgust,18/08/2020,audio,dogs,negative
18985,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,like,15/03/2021,audio,dogs,positive
18986,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,adore,25/02/2021,audio,dogs,positive
18987,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ce9b41f4-625e-4868-83d1-6b53767a8af5,worried,07/08/2020,audio,dogs,negative
18988,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,58fc0c8b-f669-4ee3-9a92-6d4290d85277,interested,28/11/2020,audio,dogs,positive
18989,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,,super love,04/08/2020,audio,dogs,positive
18990,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,12/01/2021,audio,dogs,positive
18992,df2214cb-61f3-4744-86a8-7c01e501bc27,48bed4d7-0329-472c-96d9-b23a103eb834,love,22/05/2021,audio,cooking,positive
18993,df2214cb-61f3-4744-86a8-7c01e501bc27,953cb190-5704-4926-adc2-057c6f3e3cb4,peeking,13/12/2020,audio,cooking,neutral
18994,df2214cb-61f3-4744-86a8-7c01e501bc27,4cff698b-def1-497c-a78e-75058de67fe8,cherish,01/02/2021,audio,cooking,positive
18995,df2214cb-61f3-4744-86a8-7c01e501bc27,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,super love,01/03/2021,audio,cooking,positive
18996,df2214cb-61f3-4744-86a8-7c01e501bc27,1879b698-1639-438e-a07e-ddd735f8d57c,super love,31/08/2020,audio,cooking,positive
18997,df2214cb-61f3-4744-86a8-7c01e501bc27,cb97b0ea-fc93-4597-b391-846710c6fedc,intrigued,09/01/2021,audio,cooking,positive
18998,df2214cb-61f3-4744-86a8-7c01e501bc27,f41d30f1-50c3-419c-a2d8-9043c7e568ca,like,26/04/2021,audio,cooking,positive
18999,df2214cb-61f3-4744-86a8-7c01e501bc27,427fa55b-7f49-4981-bcd7-59fee8efb512,want,30/07/2020,audio,cooking,positive
19000,df2214cb-61f3-4744-86a8-7c01e501bc27,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,love,23/05/2021,audio,cooking,positive
19001,df2214cb-61f3-4744-86a8-7c01e501bc27,,worried,08/09/2020,audio,cooking,negative
19002,df2214cb-61f3-4744-86a8-7c01e501bc27,7d8c8c77-77a8-4743-b35f-349c0ac07866,want,12/05/2021,audio,cooking,positive
19003,df2214cb-61f3-4744-86a8-7c01e501bc27,e89d4cb0-3bec-43b8-8060-719983fe68a9,hate,21/06/2020,audio,cooking,negative
19004,df2214cb-61f3-4744-86a8-7c01e501bc27,34e8add9-0206-47fd-a501-037b994650a2,worried,07/04/2021,audio,cooking,negative
19005,df2214cb-61f3-4744-86a8-7c01e501bc27,22056f9e-4654-44e9-930d-2fabdeb80f95,adore,04/05/2021,audio,cooking,positive
19006,df2214cb-61f3-4744-86a8-7c01e501bc27,66663a0d-856f-487f-a2a2-258af21ab3e5,heart,11/09/2020,audio,cooking,positive
19007,df2214cb-61f3-4744-86a8-7c01e501bc27,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,disgust,26/03/2021,audio,cooking,negative
19008,df2214cb-61f3-4744-86a8-7c01e501bc27,5ff89fb3-b364-494f-b62d-07097b2ffa12,heart,29/12/2020,audio,cooking,positive
19009,df2214cb-61f3-4744-86a8-7c01e501bc27,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,super love,18/04/2021,audio,cooking,positive
19010,df2214cb-61f3-4744-86a8-7c01e501bc27,d3aa94aa-3e81-49e4-915a-d269e4f42f29,interested,13/05/2021,audio,cooking,positive
19011,df2214cb-61f3-4744-86a8-7c01e501bc27,,intrigued,22/06/2020,audio,cooking,positive
19013,b15792cb-995f-473e-8372-5cbe88eb059b,fc17ca61-7c66-4ceb-8504-32f58b438b45,scared,26/04/2021,photo,travel,negative
19014,b15792cb-995f-473e-8372-5cbe88eb059b,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,love,01/09/2020,photo,travel,positive
19015,b15792cb-995f-473e-8372-5cbe88eb059b,7d624010-a0e7-455b-a606-48c5c467dd80,want,11/11/2020,photo,travel,positive
19016,b15792cb-995f-473e-8372-5cbe88eb059b,bbe8f83c-af9c-4dab-b5fa-7925822e450d,hate,21/09/2020,photo,travel,negative
19017,b15792cb-995f-473e-8372-5cbe88eb059b,92c3576c-8634-42a8-8005-6e1ff8c207e8,worried,11/01/2021,photo,travel,negative
19018,b15792cb-995f-473e-8372-5cbe88eb059b,05782669-264e-4c14-990e-14c8dbb13bef,cherish,01/03/2021,photo,travel,positive
19019,b15792cb-995f-473e-8372-5cbe88eb059b,eb74e88c-1bf5-402f-987e-90a5977ae1e3,indifferent,04/11/2020,photo,travel,neutral
19020,b15792cb-995f-473e-8372-5cbe88eb059b,1d8dfb6a-330c-4eb9-a603-364f207c6e57,super love,24/02/2021,photo,travel,positive
19021,b15792cb-995f-473e-8372-5cbe88eb059b,15cf4392-8541-422b-8957-a9c0380c11d9,dislike,28/06/2020,photo,travel,negative
19022,b15792cb-995f-473e-8372-5cbe88eb059b,,adore,29/09/2020,photo,travel,positive
19023,b15792cb-995f-473e-8372-5cbe88eb059b,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,dislike,10/05/2021,photo,travel,negative
19024,b15792cb-995f-473e-8372-5cbe88eb059b,57617bf3-b7d0-49cb-8d88-7d8346656397,cherish,01/12/2020,photo,travel,positive
19025,b15792cb-995f-473e-8372-5cbe88eb059b,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,adore,07/09/2020,photo,travel,positive
19026,b15792cb-995f-473e-8372-5cbe88eb059b,3d13e0d3-e765-4065-9221-3f864689b9e0,dislike,14/07/2020,photo,travel,negative
19027,b15792cb-995f-473e-8372-5cbe88eb059b,69527334-c362-47df-87fc-5e2b5e2605e5,heart,10/10/2020,photo,travel,positive
19028,b15792cb-995f-473e-8372-5cbe88eb059b,db392b86-6ba5-4a9b-933a-a2553488bb62,super love,04/01/2021,photo,travel,positive
19029,b15792cb-995f-473e-8372-5cbe88eb059b,2941011b-f214-4430-8a14-e791ed0805bb,like,04/01/2021,photo,travel,positive
19030,b15792cb-995f-473e-8372-5cbe88eb059b,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,hate,16/11/2020,photo,travel,negative
19031,b15792cb-995f-473e-8372-5cbe88eb059b,93dd80c0-4ff2-42ed-9949-1621b0a68c63,hate,11/09/2020,photo,travel,negative
19032,b15792cb-995f-473e-8372-5cbe88eb059b,,adore,07/07/2020,photo,travel,positive
19033,b15792cb-995f-473e-8372-5cbe88eb059b,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,scared,12/01/2021,photo,travel,negative
19034,b15792cb-995f-473e-8372-5cbe88eb059b,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,intrigued,07/08/2020,photo,travel,positive
19035,b15792cb-995f-473e-8372-5cbe88eb059b,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,indifferent,28/07/2020,photo,travel,neutral
19036,b15792cb-995f-473e-8372-5cbe88eb059b,8abcf667-7be3-439f-97bb-3375a3de366c,disgust,01/05/2021,photo,travel,negative
19037,b15792cb-995f-473e-8372-5cbe88eb059b,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,worried,16/02/2021,photo,travel,negative
19038,b15792cb-995f-473e-8372-5cbe88eb059b,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,love,07/07/2020,photo,travel,positive
19039,b15792cb-995f-473e-8372-5cbe88eb059b,80e03bc0-fc8f-475b-a4dd-870844b7a313,heart,04/02/2021,photo,travel,positive
19040,b15792cb-995f-473e-8372-5cbe88eb059b,34fcadd6-fa9b-4404-981a-c70c86cde556,worried,22/04/2021,photo,travel,negative
19041,b15792cb-995f-473e-8372-5cbe88eb059b,34fcadd6-fa9b-4404-981a-c70c86cde556,interested,11/12/2020,photo,travel,positive
19042,b15792cb-995f-473e-8372-5cbe88eb059b,,hate,09/09/2020,photo,travel,negative
19043,b15792cb-995f-473e-8372-5cbe88eb059b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,scared,27/12/2020,photo,travel,negative
19044,b15792cb-995f-473e-8372-5cbe88eb059b,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,peeking,17/02/2021,photo,travel,neutral
19045,b15792cb-995f-473e-8372-5cbe88eb059b,8b49caad-bcc5-43de-bf40-34a66ff8805c,heart,04/08/2020,photo,travel,positive
19047,881d8944-8eeb-4439-b40c-9396a1e31f20,052faed2-37ac-4a2c-ba6f-2657322e4fa5,super love,02/04/2021,photo,science,positive
19048,881d8944-8eeb-4439-b40c-9396a1e31f20,4ce3f877-96ea-4a37-8107-1176126d9d97,hate,13/07/2020,photo,science,negative
19050,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,fc709c94-7491-4753-ad53-dfee49823a2f,like,25/10/2020,video,soccer,positive
19051,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,4baf648a-0ad5-412d-8250-5a0ff9289fbf,adore,17/11/2020,video,soccer,positive
19052,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,7d8c8c77-77a8-4743-b35f-349c0ac07866,like,03/07/2020,video,soccer,positive
19053,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,dislike,19/08/2020,video,soccer,negative
19054,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,19fa2bc2-96ab-45b6-99de-1995c2bee330,like,12/01/2021,video,soccer,positive
19055,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,5d454588-283d-459d-915d-c48a2cb4c27f,scared,18/03/2021,video,soccer,negative
19056,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,de050611-e926-43bb-b1ea-502d8bd25bfc,want,12/03/2021,video,soccer,positive
19057,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,b09e3125-2162-443b-bea0-25895b7605bc,scared,22/12/2020,video,soccer,negative
19058,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,dislike,20/08/2020,video,soccer,negative
19059,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,hate,09/12/2020,video,soccer,negative
19060,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,3a80467c-0f1f-49ca-b904-1938ea2177a9,super love,17/02/2021,video,soccer,positive
19061,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,8af596f3-c67c-4f40-a0cc-e258e730a8f5,peeking,25/03/2021,video,soccer,neutral
19062,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,worried,26/11/2020,video,soccer,negative
19063,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,ed3494e3-695b-4068-a725-09c6cdf92d63,want,07/05/2021,video,soccer,positive
19064,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,adore,21/03/2021,video,soccer,positive
19065,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,adore,16/05/2021,video,soccer,positive
19066,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,cherish,15/09/2020,video,soccer,positive
19067,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,super love,18/03/2021,video,soccer,positive
19068,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dbacabf8-7ebd-4f22-a261-59d8dad306f1,love,21/09/2020,video,soccer,positive
19069,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,scared,08/05/2021,video,soccer,negative
19070,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,37867a23-d07b-4990-8fa8-d694cf7d3b1b,peeking,15/08/2020,video,soccer,neutral
19071,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,af647535-dae8-4ca3-9203-bf4bfc607ffe,interested,22/01/2021,video,soccer,positive
19072,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,bbe8f83c-af9c-4dab-b5fa-7925822e450d,heart,03/07/2020,video,soccer,positive
19073,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,peeking,22/03/2021,video,soccer,neutral
19074,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,1e571af5-1796-424c-b744-a925897d44a3,indifferent,11/02/2021,video,soccer,neutral
19075,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,11f207c2-0113-47e5-aa9a-df2c7b91ac75,like,19/12/2020,video,soccer,positive
19076,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,b473e898-b7b0-4a57-959d-484bf4cc4483,want,18/07/2020,video,soccer,positive
19077,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,heart,29/01/2021,video,soccer,positive
19078,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,54a8e072-5369-4122-9189-43b55e1a4ba2,interested,25/02/2021,video,soccer,positive
19079,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,,want,23/08/2020,video,soccer,positive
19080,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,adore,05/08/2020,video,soccer,positive
19081,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,5d454588-283d-459d-915d-c48a2cb4c27f,heart,07/08/2020,video,soccer,positive
19082,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,58fc0c8b-f669-4ee3-9a92-6d4290d85277,like,13/10/2020,video,soccer,positive
19083,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,3d5f257e-556b-4e19-b127-977bc5c4daed,indifferent,22/06/2020,video,soccer,neutral
19084,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,want,23/12/2020,video,soccer,positive
19085,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,48bed4d7-0329-472c-96d9-b23a103eb834,worried,24/02/2021,video,soccer,negative
19086,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,interested,02/11/2020,video,soccer,positive
